Signal,Open,High,Low,Close,Volume,NYSE_Close,RUSS_Close,NASDAQ_Close,DJI_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,April,August,December,February,January,July,June,March,May,November,October,September,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Friday,Monday,Thursday,Tuesday,Wednesday
2,0.008335458,0.003055773,-0.003477632,-0.012788286999999999,3745080000,-0.013974519,-0.014768663999999999,-0.01235254,-0.011707648999999999,-0.000974465,-0.011553498999999998,0.010606812,-0.002088377,-0.0023371679999999997,0.000139675,-4.6700000000000003e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,-0.009638272,-0.009955637,-0.011242826000000001,-0.011157823999999998,4230660000,-0.013086831,-0.015756725,-0.007853028,-0.015100835,-0.0069724140000000006,-3.79e-05,-0.014468706999999999,0.00041169199999999996,0.006872879,0.0043202629999999995,0.003328752,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,-0.014101532,-0.011153689,-0.02005952,-0.013413908,4503970000,-0.010632853000000001,-0.003351174,-0.012792862,-0.016931726,-0.007815414,-0.000971412,-0.015700196,0.002245486,0.003296908,0.01106359,-0.007343563000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.020964239,-0.012765645,-0.004646728,0.005058756,3882450000,0.0031311940000000003,0.016957809,0.010709023,-0.002886035,-0.014840046,0.004333701,-0.025304506,0.004177083,-0.006604721,-0.001651755,-0.0044830270000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.008303496,0.011739811999999999,0.010681907,0.010971638999999998,3710810000,0.009726402,0.008365804000000001,0.009985976,0.013628253,0.006499434,-0.0019978360000000002,-0.006610051,-0.001117433,-0.003565066,-0.00137855,-0.005734031,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.018155301999999998,0.001461493,0.013183756999999999,0.0026353179999999998,3370690000,0.003152572,0.010391793,0.005618023000000001,0.00037621400000000004,0.004318934,0.010886583,0.017695767,-0.000220486,-0.001725626,-0.0041470890000000005,0.00655319,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.007352488000000001,-0.000541859,-0.0035174620000000003,-0.00048396699999999997,3393270000,-0.001082281,0.007861731,0.003336799,-0.0033313590000000003,0.0015379670000000001,-0.006759094,-0.0077355969999999994,-0.006240985,-0.006435666,-0.0034690940000000003,-0.006733205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.008293375,0.003600775,0.007709661,0.004453177,3212320000,0.002986013,-0.001627205,0.004222717,0.003776925,0.006322701,-0.0027043790000000002,0.005412865,0.00246945,0.000124154,-0.00041710099999999996,0.006130671,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.0073501059999999995,0.016689308,0.010555084,0.017229512,3364100000,0.01354534,0.01588492,0.017728415,0.017540632,0.0029526559999999997,0.001466409,0.004721598,0.002621068,0.008775781,0.007205240999999999,0.002069693,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.013576591,0.003728815,0.01002395,-0.00127478,3185020000,-0.00158189,0.00245138,0.003631896,-0.0062212230000000006,-0.001343556,-0.0006271180000000001,0.016392306000000002,-0.0020678610000000003,-0.000246154,-0.003596131,0.004547657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.000634085,0.001757495,-0.007432401,-0.006383925,3301650000,-0.005180704,-0.005643416,-0.010240279,-0.006837839,-0.010589777,0.002573965,0.006579745,9.48e-05,-0.0024648770000000003,-0.003748182,-0.005920703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.006557259,-0.00888694,-0.00519712,-0.005740942,3391360000,-0.005398065,-0.0048735129999999995,-0.0018923470000000002,-0.010003469000000001,-0.000854851,-0.001252188,-0.008723716999999999,-0.001375549,-0.004328208,-0.004600273,0.002331179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.0071595159999999994,-0.005082915,-0.001060911,-0.000782272,3500330000,-0.0014945339999999998,-0.004865665999999999,-0.002012211,0.004655896,0.00099492,-0.006626428,0.001223462,-0.000696401,0.0013623139999999999,-0.004600273,-0.00331981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,-0.001344272,-0.00042715900000000003,0.00309573,0.001702023,5372340000,0.003194926,0.005963333,3.34e-05,0.00292452,0.003397678,-0.001414266,-0.00586196,0.0007755069999999999,0.005430771,0.00237248,0.001449658,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.00334672,-0.007439301999999999,-0.020343943,-0.014306008,3302130000,-0.010452272,-0.009814405,-0.018582467,-0.013544091999999999,-0.017062426000000002,0.001983969,-0.009065018000000001,0.002733213,0.002336019,-0.000278823,-0.0032033490000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,-0.009651074,-0.006279295,0.005721026,0.001480701,3261030000,0.000962272,-9.549999999999999e-05,0.0027276690000000003,0.004716843,0.002609153,-0.0042158840000000005,-0.004662894,-0.001041848,-0.0045541340000000005,-0.005873321,0.000254759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-2.2100000000000002e-05,0.005461854,-9.590000000000001e-05,-0.0018456879999999998,3415510000,0.00158754,0.0056449790000000005,-0.00258471,-0.00181989,-0.0031630559999999996,0.015835099,-0.004662894,0.000205298,0.006884709,0.0014015420000000002,0.004452505,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.008741628000000001,-0.015993511000000002,-0.025490132999999998,-0.02548489,3739800000,-0.024451014,-0.02268946,-0.024616785,-0.029789087000000002,-0.012350423999999999,-0.0024123829999999997,0.009821139,-0.0019441270000000001,-0.00774864,-0.009993749,-0.005084805,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.016729283,-0.014200693,-0.021311266000000002,-0.021189832999999998,3815080000,-0.016265011,-0.022129622,-0.024580049,-0.017885516,-0.004425392,0.013675503,-0.046164722000000005,0.002228316,0.0018503679999999998,0.002260846,-0.009113517,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.010391164,0.0013874710000000001,0.0061376140000000004,0.026795026,3511100000,0.020759882,0.022032457999999998,0.032067285,0.028047875,-0.00480791,0.004568974,0.007164159,-0.002323249,-0.002467918,-0.002402319,-0.001038951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,0.01824175,0.005029864,-0.002189334,-0.017427312,3706350000,-0.010560547,-0.019723989,-0.029761812999999998,-0.01435263,0.016042047,-0.006262643000000001,0.026198037999999996,-0.007560152,-0.008312187,-0.006387077,0.006094362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.021319763999999998,-0.015876191,-0.001179377,-0.0029208740000000004,3864500000,0.0005168330000000001,-0.00035683599999999997,-0.008537066999999999,-0.000389468,0.0063511259999999995,-0.015011181,-0.013507608,0.0014975070000000001,0.00397862,0.004404355,-6.64e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0.0011902689999999999,0.009985494000000001,0.00640429,0.013675733,3565990000,0.011563493000000001,0.010780854,0.016302739,0.01062291,0.001687788,0.00036974,0.006056848,0.002194413,0.007910065,0.006781603000000001,0.01242568,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.007256323,-0.007841667,-0.02166049,-0.022590593,3598520000,-0.019081384,-0.02442245,-0.027752027000000002,-0.019223459,0.001687788,0.011842091,0.010788006999999999,-0.002130739,-0.000246245,0.00295255,-0.0046921129999999995,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.015799411,-0.0072887509999999996,0.008457361,0.012535935,3392810000,0.012232608,0.013059813,0.010304622,0.016325446,-0.003705522,-0.006394864,-0.004512099,-0.00044580300000000004,0.0017224410000000001,-0.000561719,-0.004837099,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.003141297,0.011660789,-0.000730225,0.011500106000000001,3350340000,0.008003741,0.012819635,0.014421646000000002,0.009563269000000001,0.000497707,0.000337593,0.001279457,0.001432232,0.001105719,-0.001546356,0.006002798,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.027979083,0.008350386999999999,0.029091554,0.0068393659999999995,3178970000,0.00842631,0.007331091999999999,0.00487866,0.009880021999999999,0.023256045,-0.004977903,0.015169393,0.002509412,-0.000614137,-0.001407856,0.003170586,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.0043521129999999995,-0.005704693,-0.024184453999999998,-0.022164022999999998,3299700000,-0.017883351000000002,-0.019390509,-0.023077628,-0.023637923999999998,-0.002210929,0.0048578829999999995,-0.003605405,-0.000285565,0.002821915,0.005619570999999999,0.002600247,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.010883634,-0.001254136,0.009436174,0.003331017,3062960000,0.002542697,0.000766243,0.005081707,0.001934386,0.0015578929999999999,0.00248747,0.005121436,0.000983269,-0.001594017,-0.00590138,-0.000784973,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.008079061,0.004474533,0.009526296,0.016588521000000002,3543930000,0.014865673999999999,0.018948273,0.020501065,0.01772833,0.009957487,0.002458904,0.00533947,-0.000507373,-0.004181019,-0.003246527,-0.00204944,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.002074855,-0.0015093270000000002,0.0013156329999999999,-0.005540619,3020760000,-0.004097203,0.002181068,-0.003568374,-0.00899436,-0.00133573,0.010204246,-0.004931772,-0.0037816840000000004,-0.0032090870000000002,-0.003115267,0.0034040679999999997,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.003752562,0.00498113,0.005509094,0.00821688,3021320000,0.005230576,0.006784536,0.010024519,0.012064453999999999,0.00016534200000000002,-0.01371882,-0.001237445,-0.002071681,-0.0007420230000000001,-0.000425562,-0.002654927,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.008655529,0.002069103,-0.0033139109999999997,-0.002890822,2960910000,-0.0027198640000000002,-0.005034065,-0.0047168240000000005,-0.005032851,0.000867595,0.008399462,0.005454095999999999,0.003566996,0.003334777,-0.003553411,0.0036720259999999997,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-0.002543484,0.002321704,0.007574125,0.008076322,3019700000,0.006527325,0.008687493000000001,0.0069593269999999995,0.008701717,-0.009182242,-0.000200585,0.002604195,-0.002689992,-0.00012331200000000001,-0.000569719,0.0025707910000000002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.008443338,0.009944839,0.010038891999999999,0.010605143999999999,3234360000,0.006122234,0.010672012,0.017291657,0.008654488,0.003868477,0.001180642,0.0005521580000000001,0.00025498400000000004,-0.004325534,-0.00657521,-0.004213594,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.006429961999999999,0.0015283120000000002,0.004292329,0.00083102,3383410000,0.002129834,0.00237722,0.001940131,-0.0015568889999999999,0.012541936000000002,0.001401594,0.014117013000000001,0.000764563,0.000990344,0.00315006,-0.000280293,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-0.0033079140000000003,-0.005405588,-0.008069816,-0.005742578000000001,3349370000,-0.0048314690000000006,-0.006169691999999999,-0.007868866,-0.003366731,0.001584029,-0.002879472,0.001487281,-0.001131123,-0.00049505,0.006412561999999999,0.0030789059999999997,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.0031888959999999997,-0.003298266,-0.007970079,-0.00857318,3388590000,-0.005088892,-0.00618242,-0.012782263,-0.008221456,0.005348006999999999,-0.006838488,-0.001304973,0.000748915,0.002719745,0.008345759,0.0008008269999999999,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,-0.006393512,-0.004121416,-0.000985222,5.6200000000000004e-05,3017480000,0.00028630400000000003,-0.001279492,-0.00245609,-0.000582684,0.004157898,-0.008665351,-0.003353654,0.0027677059999999996,0.005908437,0.00603892,0.004059439000000001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.002016356,0.000257155,-0.015419305,-0.013470896000000001,3706740000,-0.0077031930000000005,-0.005675049000000001,-0.017155264,-0.017517894,0.003575215,0.004157915999999999,0.008568745,0.0032668370000000003,0.005263492,0.004609912,0.008235286,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,-0.017262436000000003,-0.014356063999999998,-0.0017782070000000002,0.0018354329999999998,3499440000,0.000308407,-0.0018107129999999998,-0.000515306,0.002481919,-0.0062277719999999995,-0.005441924,-0.00282289,-0.0016162260000000001,-0.002689488,-0.0040500020000000005,0.000386093,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0.0063292669999999995,0.011718018,0.01311468,0.010380129,3665720000,0.005182325,0.0047742309999999994,0.016278023,0.009854609,0.005688935,-0.004795591,0.004683523,0.0029769,0.00573697,0.00391062,0.0051428609999999994,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0.008942978,0.000325001,0.004466505999999999,0.001113016,3219030000,0.000883349,-0.001059686,0.00015732,-0.000458531,0.010828592,0.005452907,0.006620624,0.00169035,0.005098955,0.001392952,-0.000585373,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.002627858,0.002059618,-0.004134129,-0.008221244,3734530000,-0.006265408,-0.009270204,-0.007546876,-0.006107993000000001,0.000945942,-0.006524258000000001,0.006620624,0.000252517,-0.001090447,0.010798941999999999,-0.0018498339999999999,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,-0.014853422,-0.010340773000000001,-0.008582669,0.0025458020000000002,3559850000,-0.0017866020000000002,0.00546536,0.009076647,-0.002656325,0.0014770760000000001,-0.008811773,0.001785846,-0.000773536,0.003388603,-0.000137713,0.0020602420000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0.00425886,0.002106793,0.002392951,-0.0072319030000000005,4010770000,-0.006018224,0.002949855,-0.00418787,-0.007249319000000001,0.0030271670000000003,0.000850963,-0.001567335,3.16e-05,0.007462720999999999,0.011910607,0.005009249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.00990482,-0.00895814,-0.014189955,-0.00225624,3851470000,-0.002060414,-0.0053845559999999995,-0.001797161,0.00021606900000000002,-0.0053835390000000006,0.005426032,-0.001567335,0.004600679,0.003352092,0.0025824000000000003,-0.00040965099999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.002525942,0.01273173,0.007946391,0.012729832,3327220000,0.008105052,0.012236027,0.01699187,0.01379319,0.008546947,0.001857944,-0.001567335,-0.001384279,-0.0031122840000000003,0.000135731,-0.006678172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.022216052000000003,0.004639288,0.01870502,0.003451995,3237960000,0.002110895,0.008490932,0.0076809569999999995,0.00390006,0.008546947,-0.000220641,-0.00025011200000000003,0.0014157179999999998,0.0028732209999999996,0.0029814359999999996,0.00045820699999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.003767806,-0.002615824,-0.0035715000000000005,-0.000265691,3717570000,3.91e-05,0.004700925,0.000232588,0.000118643,-0.00017181099999999999,0.000319533,0.0018467689999999998,0.0006914,0.00179158,-0.002845723,-0.0018616260000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.00293921,0.009271843,0.007107852,0.009635604,3909500000,0.008925532,0.006070832,0.00999679,0.007456875,0.012700208999999999,-0.0014539370000000002,-0.004444148,0.0005653359999999999,0.0054742490000000005,0.001220587,0.0007432319999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.00999425,0.009153652,0.011304008999999999,0.009327001,3333050000,0.007818166999999999,0.004787868,0.008824815,0.007994431,0.005011889,0.006741803,0.003932659,-0.0013038939999999999,0.001778621,0.0006774610000000001,0.0075204469999999995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.006514729,0.002472995,0.004762098,0.001706175,2862700000,0.002367667,0.001918705,-0.000282283,0.00369735,0.0030598509999999997,-0.001741831,0.011547855,-0.002077171,-0.0059410819999999994,0.0016240360000000001,-0.003748585,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.005775335,0.00337537,0.00294695,0.000883132,2972660000,0.000799723,-0.004022293,0.001139447,0.00274439,-0.0017621610000000002,-0.004405963,0.004707145,-0.00238146,-0.0028643059999999996,-0.002301497,-0.000895902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.007286007,-0.008610686999999999,-0.00868196,-0.00686568,3290680000,-0.00529113,-0.004022293,-0.008086504,-0.0077813840000000006,0.001555009,-0.017642343,-0.002094394,0.000820746,0.0016718420000000002,-0.00067792,0.003587915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-0.002198406,0.003367396,0.003790122,0.004052336,3202670000,0.003078385,0.009966788,0.006328187,0.002527321,0.0014491629999999998,0.000154963,-0.004426907,0.00605581,0.009381935,0.00460082,0.005144811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.002610299,0.001538541,-0.000298698,-0.00085621,3475400000,0.00031618200000000003,0.0055033669999999995,-0.0021419729999999997,-0.00222097,0.006932035,4.6500000000000005e-05,0.005318349,-0.000988445,0.00023637900000000002,-0.0035163679999999998,0.000561961,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.000868116,-0.00457126,-0.000804348,-0.0026356979999999997,3368690000,-0.002388354,0.0008241289999999999,-0.0038176559999999996,4.49e-05,-0.001182003,0.001741601,0.00401978,-0.0006752139999999999,0.001889021,0.002435725,0.004240762,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
