Date,Signal,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_kcc,volatility_kch,volatility_kcl,volatility_dch,volatility_dcl,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_kama,others_dr,others_dlr,others_cr,order
06-03-19,2,2790.27,2790.27,2768.69,2771.45,3786600000,-2847298301,7.09E+11,0.131014875,2845365600,2.23E-09,-28761342.78,5520.051183,25.89453575,2828.531592,2704.560408,2766.546,2789.266,2809.369,2769.163,2803.69,2706.05,31.90786205,37.09229881,-5.184436762,2779.303392,2747.39553,0.211856429,23.28128755,27.78049476,13.214,51.67064407,61.23131001,-9.560665939,2758.1175,2581.73,2570.655,2573.38,88,4,84,57.74808516,13.05396622,54.52642094,46.95855225,63.21111047,-53.04144775,2777.564668,-0.652411593,-0.654549099,152.2917406,2342
07-03-19,2,2766.53,2767.25,2739.09,2748.93,3904860000,-3993911838,7.06E+11,0.111343197,-12996602400,-6.02E-09,-56433978.76,5520.051183,26.35635463,2827.88657,2706.93743,2767.412,2787.074667,2808.290667,2765.858667,2803.69,2706.05,27.12136805,35.09811266,-7.976744608,2774.630563,2747.509195,0.201126896,23.44391598,-37.38731491,17.288,47.8261801,59.26380285,-11.43762275,2755.2975,2581.73,2575.97,2573.38,84,4,80,50.96927291,12.76857838,52.16629704,12.6494408,42.60527186,-87.3505592,2776.292101,-0.812571037,-0.815890389,150.241691,2343
08-03-19,1,2730.79,2744.13,2722.27,2743.07,3423130000,1915256818,7.02E+11,0.144361003,10315278600,-2.22E-08,-39026979.51,5508.283878,26.37804358,2824.116591,2714.409409,2769.263,2781.857667,2803.750667,2759.964667,2803.69,2707.88,22.59472611,32.59743535,-10.00270924,2769.775091,2747.180365,0.187776108,23.5560205,-87.53716891,5.617,43.87012248,56.76309819,-12.89297571,2758.67,2581.73,2583.455,2573.38,80,20,60,49.34603494,12.41707703,51.90475742,21.98499102,27.19766136,-78.01500898,2771.512495,-0.213173853,-0.213401392,149.7082412,2344
11-03-19,1,2747.61,2784,2747.61,2783.3,3749030000,6695949073,7.06E+11,0.144583826,-5355877100,-3.39E-09,47686240.89,5508.283878,27.41746904,2820.340105,2725.727895,2773.034,2778.868333,2802.550333,2755.186333,2803.69,2709.8,21.99995278,30.47793883,-8.477986056,2771.855847,2749.855894,0.175790936,23.79233756,0.029188984,19.636,39.86508951,53.77543579,-13.91034627,2759.465,2581.73,2594.335,2573.38,76,16,60,58.99980187,12.57858325,60.27525933,64.50692316,33.04711833,-35.49307684,2771.691114,1.466604935,1.455954294,153.3704746,2345
12-03-19,1,2787.34,2798.32,2786.73,2791.52,3414230000,3012682824,7.09E+11,0.143625866,-431205000,1.71E-09,65066802.74,5524.551651,26.53193554,2815.063705,2739.176295,2777.12,2778.537667,2802.013667,2755.061667,2803.69,2743.07,21.93897706,28.77014648,-6.831169418,2774.881101,2752.942124,0.165479065,23.88712923,67.12859242,18.99,37.20562372,50.66781287,-13.46218916,2759.465,2581.73,2598.19,2573.38,72,12,60,60.64999445,12.8252853,58.21954624,73.19522249,53.22904556,-26.80477751,2771.802429,0.295332878,0.294897627,154.1187609,2346
13-03-19,2,2799.78,2821.24,2799.78,2810.92,3766150000,-448207146.6,7.13E+11,0.108263331,472854400,1.21E-08,36256650.74,5524.551651,26.75965443,2818.040391,2742.818609,2780.4295,2780.826667,2804.385667,2757.267667,2810.92,2743.07,23.18876558,27.6538703,-4.46510472,2780.425547,2757.236781,0.157793681,24.02397186,134.3911497,13.4705,35.14768175,47.64406624,-12.49638449,2761.645,2609.59,2615.195,2573.38,100,8,92,64.30181483,13.28650808,60.11044704,89.57259776,75.7582478,-10.42740224,2772.528949,0.694961885,0.692558155,155.8847894,2347
14-03-19,1,2810.38,2815,2803.46,2808.48,3469730000,-307097822.9,7.10E+11,0.118984028,941280000,7.50E-09,23161431.47,5519.756101,25.67253626,2820.498806,2745.905194,2783.202,2783.033667,2806.624667,2759.442667,2810.92,2743.07,23.70904131,26.8649045,-3.155863195,2784.741617,2761.032575,0.151702473,24.12104252,117.8500965,9.178,33.61227463,44.72741503,-11.1151404,2761.645,2632.6,2636.495,2573.38,96,4,92,63.50357106,13.66779988,59.25123125,87.1072042,83.29167482,-12.8927958,2773.457939,-0.08680432,-0.086842017,155.6626703,2348
15-03-19,1,2810.79,2830.73,2810.79,2822.48,5962730000,577670820.7,7.16E+11,0.124737494,25392464800,4.15E-09,26711754.32,5519.756101,25.42806938,2823.915891,2750.163109,2787.0395,2785.197333,2808.718333,2761.676333,2822.48,2743.07,24.96328535,26.48458067,-1.521295321,2790.547522,2765.584236,0.147637143,24.14003336,163.077041,-2.5495,31.71840275,41.82693201,-10.10852926,2766.39,2637.345,2636.495,2573.38,100,4,96,66.10365891,14.18846284,63.35332116,92.39350913,89.6911037,-7.606490872,2774.454721,0.498490287,0.497251937,156.9371239,2349
18-03-19,2,2822.61,2835.41,2821.99,2832.94,3552190000,3273278508,7.19E+11,0.106989656,2016971600,8.41E-09,42887906.46,5540.212101,24.57035014,2831.405755,2748.407245,2789.9065,2788.963667,2808.904667,2769.022667,2832.94,2743.07,26.49588925,26.48684239,0.009046868,2797.069442,2770.573552,0.14555003,24.09167215,178.9988796,13.7835,30.29663793,39.02362855,-8.72699062,2768.73,2639.685,2636.495,2573.38,100,4,96,67.9413448,14.79321873,68.75220291,97.81686406,92.43919246,-2.183135938,2777.595979,0.370596072,0.369911056,157.8893228,2350
19-03-19,2,2840.76,2852.42,2823.27,2832.57,3620220000,934368924.4,7.15E+11,0.078470666,-23635925900,1.79E-08,12691452.81,5540.212101,24.89746799,2837.688375,2747.405625,2792.547,2793.603667,2815.112667,2772.094667,2832.94,2743.07,27.36518417,26.66251074,0.70267343,2802.531066,2775.165882,0.14455312,24.19837374,172.758614,0.263,28.9831199,36.50279253,-7.519672627,2782.725,2648.19,2638.2425,2573.38,96,72,24,67.80131795,15.33983196,62.77704272,84.74836727,91.65291349,-15.25163273,2780.947271,-0.013060637,-0.01306149,157.8556408,2351
20-03-19,1,2831.34,2843.54,2812.43,2824.23,3771200000,-2220607253,7.12E+11,0.04933229,-1907577100,1.16E-08,-11576453.35,5540.212101,25.34122027,2841.540146,2747.506854,2794.5235,2798.596667,2821.058667,2776.134667,2832.94,2743.07,27.0691026,26.74382912,0.325273482,2805.869363,2778.800261,0.143441436,24.34286765,118.0556555,-4.8735,27.98746474,34.29849082,-6.31102608,2787.345,2663.375,2650.1575,2573.38,92,68,24,64.57086943,15.69792258,54.44633691,78.34037649,86.96853594,-21.65962351,2784.988904,-0.294432265,-0.294866569,157.0964306,2352
21-03-19,2,2819.72,2860.31,2817.38,2854.88,3546800000,1739192921,7.15E+11,0.074061324,-1638000200,1.75E-08,27388072.6,5600.337339,26.59756168,2851.419369,2745.627631,2798.5235,2807.84,2831.779,2783.901,2854.88,2743.07,28.9736643,27.18979615,1.783868144,2813.409461,2784.435797,0.144193479,24.6654143,154.0852405,-27.0735,29.10033982,32.65740386,-3.557064045,2797.625,2692.435,2674.8975,2573.38,100,64,36,70.19181449,16.41180796,59.73643834,96.06635758,86.38503378,-3.933642422,2803.910194,1.085251555,1.079404963,159.8865736,2353
22-03-19,2,2844.52,2846.16,2800.47,2800.71,4237200000,-1543119574,7.11E+11,-0.01630998,-10960320000,1.04E-08,-41907167.14,5600.337339,28.58416442,2851.759485,2746.091515,2798.9255,2815.769,2842.091,2789.447,2854.88,2743.07,25.81440449,26.91471782,-1.100313326,2811.455698,2785.641294,0.142016601,25.00210081,54.6544902,-49.9955,28.18281429,31.35937328,-3.17655899,2807.405,2703.935,2688.2725,2573.38,96,60,36,53.91206111,16.11050921,47.57315122,56.82410895,77.07694767,-43.17589105,2803.712004,-1.897452783,-1.915685424,154.9553486,2354
25-03-19,1,2796.01,2809.79,2785.02,2798.36,3376580000,-3932319672,7.08E+11,0.030486115,9620834400,-2.53E-09,-83232066.24,5595.638247,28.3117241,2851.857106,2746.218894,2799.038,2818.377667,2843.537667,2793.217667,2854.88,2743.07,22.85755531,26.10328532,-3.245730008,2809.440975,2786.58342,0.137532602,25.2733031,-2.912207046,-55.968,26.75983454,30.19873004,-3.438895498,2806.9775,2711.165,2691.8875,2573.38,92,56,36,53.3341508,15.79783018,48.03103187,55.12170385,69.33739013,-44.87829615,2803.628632,-0.083907295,-0.083942517,154.7414225,2355
26-03-19,2,2812.66,2829.87,2803.99,2818.46,3266050000,646537370.5,7.11E+11,0.0524119,-17237912500,1.27E-08,20626116.73,5635.830477,28.54017238,2853.688739,2746.843261,2800.266,2820.902667,2847.491667,2794.313667,2854.88,2743.07,21.88386942,25.25940214,-3.375532717,2810.828518,2788.944648,0.132856413,25.47220692,55.24796995,-16.966,26.22750312,29.20759908,-2.980095957,2806.9775,2711.165,2698.7925,2573.38,88,52,36,57.52780042,15.77263553,49.46641794,69.68270067,60.54283782,-30.31729933,2804.029868,0.718277848,0.715710519,156.5711737,2356
27-03-19,1,2819.72,2825.56,2787.72,2805.37,3372930000,159764255.7,7.08E+11,0.016424071,-25586500,1.80E-08,7794144.144,5635.830477,29.20444578,2854.254735,2747.576265,2800.9155,2820.459667,2848.686667,2792.232667,2854.88,2743.07,19.82740476,24.17300266,-4.345597904,2809.988746,2790.161341,0.127065578,25.71975463,17.60242552,-9.3955,24.79981423,28.22843681,-3.428622584,2806.9775,2715.36,2706.725,2573.38,84,48,36,54.11700999,15.51878476,48.74428373,60.19994205,61.66811552,-39.80005795,2804.039767,-0.464438026,-0.465519891,155.3795596,2357
28-03-19,1,2809.4,2819.71,2798.77,2815.44,3158170000,1643760491,7.11E+11,0.079687028,325797600,2.83E-08,-4328778.283,5656.060541,28.61412823,2855.60176,2749.32424,2802.463,2820.692333,2849.859333,2791.525333,2854.88,2743.07,18.79356601,23.09711533,-4.303549324,2810.8274,2792.033834,0.121243036,25.88226499,30.21968498,8.457,24.19991507,27.39304929,-3.193134226,2806.9775,2715.36,2708,2568.23,80,44,36,56.26522936,15.42019789,51.08361122,60.1863354,63.35632604,-39.8136646,2804.132382,0.358954434,0.35831173,156.2962558,2358
29-03-19,1,2828.27,2836.03,2819.23,2834.4,3740700000,4884993598,7.14E+11,0.0894381,10676363100,1.16E-08,36527363.88,5656.060541,28.04097621,2858.934736,2749.062264,2803.9985,2821.547667,2850.400667,2792.694667,2854.88,2743.07,19.28188532,22.33406933,-3.052184007,2814.453954,2795.172069,0.116749758,25.97658647,80.99267382,4.4815,23.96205425,26.68920666,-2.727152408,2806.9775,2722.705,2711.6725,2568.23,76,40,36,60.05715216,15.57842787,53.46353214,65.58639926,61.99089224,-34.41360074,2804.479553,0.673429375,0.671171969,158.0222301,2359
01-04-19,1,2848.63,2869.4,2848.63,2867.19,3500760000,5770600072,7.18E+11,0.125921426,17729032500,1.85E-08,65689815.57,5721.493163,28.53804934,2868.842477,2746.592523,2807.7175,2824.710333,2854.298333,2795.122333,2867.19,2743.07,22.06046159,22.27934778,-0.218886191,2822.567192,2800.50673,0.115416755,26.02021119,157.6363307,14.7625,24.15156325,26.15236703,-2.000803787,2811.5225,2737.88,2724.6375,2570.39,100,36,64,65.61040517,16.14830586,54.5582568,97.38089595,74.38454354,-2.619104053,2806.346784,1.156858594,1.15021815,161.0071825,2360
02-04-19,1,2868.24,2872.9,2858.75,2867.24,3246900000,3405154001,7.21E+11,0.135686692,-16216392000,1.33E-08,40555464.57,5721.592938,27.51033153,2877.318834,2745.875166,2811.597,2827.731333,2855.819333,2799.643333,2867.24,2743.07,23.98999614,22.62147745,1.368518688,2829.439932,2805.449935,0.116022107,26.02655157,152.2642334,21.343,24.00001884,25.70931749,-1.709298651,2813.2725,2739.63,2738.9875,2580.035,100,32,68,65.6182548,16.66121921,63.60541276,93.55939918,85.50889813,-6.440600819,2808.191746,0.001743868,0.001743852,161.0117341,2361
03-04-19,1,2876.09,2885.25,2865.17,2873.4,3550240000,9346693.227,7.25E+11,0.165702448,307270800,1.73E-08,7683983.981,5721.592938,26.97959356,2884.936622,2748.452378,2816.6945,2832.518667,2859.503667,2805.533667,2873.4,2743.07,25.71974548,23.24113106,2.47861442,2836.203019,2810.483274,0.118094279,25.98642194,155.5523651,15.8755,24.00075854,25.14269735,-1.141938806,2819.4475,2749.055,2742.7675,2580.035,100,28,72,66.62887688,17.2041987,62.7081905,88.17719246,93.03916253,-11.82280754,2811.396156,0.214840753,0.2146103,161.5724937,2362
04-04-19,1,2873.99,2881.28,2867.14,2879.39,3015180000,1569108475,7.28E+11,0.214265185,-2815398000,1.43E-08,13912922.37,5733.520391,26.06247974,2889.206353,2757.228647,2823.2175,2835.693333,2859.799333,2811.587333,2879.39,2743.07,27.25969444,24.04484374,3.214850705,2842.84717,2815.587475,0.121237534,25.9564712,144.6326779,1.0125,23.99630502,24.67752965,-0.681224629,2819.4475,2749.055,2742.7675,2580.035,100,24,76,67.62541933,17.77339143,64.56113882,94.15344707,91.96334624,-5.846552928,2813.022479,0.208463841,0.208246856,162.1177777,2363
05-04-19,1,2884.16,2893.24,2882.99,2892.74,3146820000,5048954953,7.31E+11,0.211613718,-7802142800,1.53E-08,20875472.13,5733.520391,25.19015976,2892.446193,2768.955807,2830.701,2843.081,2863.643,2822.519,2892.74,2783.3,29.22051264,25.07997752,4.140535121,2850.52299,2821.302477,0.125649862,25.82215657,164.7778697,24.179,25.97254478,24.59005301,1.38249177,2824.1175,2753.05,2750.02,2580.035,100,20,80,69.79065614,18.46274027,70.10660706,99.53797819,93.95620591,-0.462021807,2834.196929,0.463639868,0.462568369,163.3330602,2364
08-04-19,2,2888.46,2895.95,2880.78,2895.77,3054030000,5821367838,7.34E+11,0.204978932,636363000,1.02E-08,17788855.28,5739.525966,24.47443406,2900.22597,2772.42303,2836.3245,2852.392,2871.994,2832.79,2895.77,2791.52,30.66547832,26.19707768,4.46840064,2857.484068,2826.81859,0.130673874,25.42188693,144.2461278,-35.6145,27.56346268,24.73849296,2.824969721,2825.4725,2760.005,2753.8975,2580.035,100,16,84,70.27655562,19.12747643,72.41355776,99.83773551,97.84305359,-0.162264491,2852.092731,0.104744982,0.104690163,163.6088884,2365
09-04-19,1,2886.58,2886.88,2873.33,2878.2,3007980000,2135768409,7.31E+11,0.202591132,2018733600,1.33E-08,-15051887.72,5704.701559,24.32911734,2903.567057,2777.749943,2840.6585,2858.595,2876.964,2840.226,2895.77,2798.36,30.04651435,26.96696501,3.07954934,2860.671135,2830.62462,0.134392274,25.14712574,100.0258535,-42.2985,28.21298048,25.11773366,3.095246825,2828.235,2760.005,2755.5925,2581.73,96,12,84,63.86206852,19.39386859,65.59327306,83.99891824,94.45821065,-16.00108176,2855.507545,-0.606747083,-0.608595273,162.0094492,2366
10-04-19,1,2881.37,2889.71,2879.13,2888.21,3062380000,1348244025,7.34E+11,0.233623378,-63126000,5.01E-09,-7600277.153,5704.701559,23.4134661,2909.122555,2779.923445,2844.523,2866.541667,2882.184667,2850.898667,2895.77,2798.36,30.01767917,27.57710784,2.440571329,2864.907883,2834.890204,0.137505547,24.86988592,101.5566379,-26.063,29.49395364,25.70596017,3.787993477,2833.35,2760.005,2755.5925,2581.73,92,8,84,65.77851761,19.76646576,61.60674636,93.02262688,92.28642688,-6.977373118,2863.273682,0.347786811,0.347183431,162.9206835,2367
11-04-19,1,2891.92,2893.42,2881.99,2888.32,2938540000,2510251123,7.37E+11,0.246333409,-702732800,1.79E-08,10762470.61,5704.918828,22.55750424,2913.577847,2783.452153,2848.515,2874.202,2888.894,2859.51,2895.77,2798.36,29.66178062,27.9940424,1.667738224,2868.509747,2838.847967,0.13980924,24.55449278,94.61377225,-43.145,29.78876179,26.35337211,3.435389674,2840.7,2763.5,2758.1175,2581.73,88,4,84,65.79998126,20.10668428,64.44267221,93.12178852,90.04777788,-6.878211485,2868.824816,0.003808587,0.003808515,162.930697,2368
12-04-19,2,2900.86,2910.54,2898.37,2907.41,3688490000,2107426748,7.41E+11,0.265827678,12021312000,3.54E-08,24490543.23,5704.918828,22.53339679,2921.457955,2784.065045,2852.7615,2881.757333,2895.986333,2867.528333,2907.41,2798.36,30.56776574,28.50878707,2.058978674,2874.494402,2843.926636,0.142520464,24.2791053,119.1115491,-37.3215,30.72796839,27.0840838,3.643884594,2850.525,2779.44,2755.2975,2581.73,100,4,96,69.38829389,20.66838838,70.21973613,97.45155512,94.53199017,-2.548444879,2877.38519,0.660937846,0.658763229,164.6685055,2369
15-04-19,1,2908.32,2909.6,2896.48,2905.58,3088330000,2986992219,7.38E+11,0.252093939,2585375400,2.39E-08,22434750.58,5701.328002,21.86101131,2928.127855,2784.659145,2856.3935,2885.972,2899.436,2872.508,2907.41,2798.36,30.78324963,28.96367958,1.819570049,2879.276801,2848.493552,0.144969152,23.9435894,103.495123,-21.9935,31.06045158,27.86857632,3.191875252,2858.465,2794.595,2758.67,2581.73,96,4,92,68.64475933,21.1426111,69.40410496,95.96156978,95.5116378,-4.038430223,2881.12073,-0.062942619,-0.062962436,164.5019162,2370
16-04-19,2,2912.26,2916.06,2900.71,2907.06,3402210000,608434096,7.41E+11,0.263673864,100198000,3.39E-08,-210909.9757,5701.328002,21.39593907,2934.214134,2786.021866,2860.118,2890.136667,2903.720667,2876.552667,2907.41,2798.36,30.71933245,29.31481015,1.404522297,2883.55114,2852.831807,0.146945541,23.78247213,101.4070829,7.072,31.17070464,28.665237,2.505467643,2871.07,2798.945,2759.465,2581.73,92,36,56,68.93468457,21.59519975,65.93815103,92.32671157,95.24661216,-7.67328843,2884.662177,0.050936474,0.050923506,164.6366442,2371
17-04-19,1,2916.04,2918,2895.45,2900.45,3602300000,-2592179931,7.37E+11,0.248004022,-2636666100,3.19E-08,-6457853.436,5701.328002,21.47837199,2938.09022,2789.76778,2863.929,2893.139333,2906.970333,2879.308333,2907.41,2798.36,29.79188358,29.41022484,0.381658741,2886.150964,2856.359081,0.147765403,23.74081902,87.54412527,3.311,31.68217124,29.51922214,2.162949103,2873.5875,2799.915,2759.465,2581.73,88,32,56,65.9994641,21.87159652,57.11881807,82.2314468,90.17324271,-17.7685532,2885.817487,-0.227377488,-0.227636383,164.03492,2372
18-04-19,1,2904.81,2908.4,2891.9,2905.03,3506850000,69527192.9,7.41E+11,0.239561949,-212419200,2.38E-08,-2653274.038,5710.330772,21.12277399,2942.569396,2790.303604,2866.4365,2895.723333,2909.790333,2881.656333,2907.41,2798.36,29.09109733,29.34639934,-0.255302008,2889.055431,2859.964334,0.147798302,23.79196677,75.17407517,6.9635,31.82981616,30.17003007,1.659786095,2873.5875,2799.915,2761.645,2609.59,84,28,56,67.0464804,22.18676981,62.21509523,81.30315698,85.28710512,-18.69684302,2887.149637,0.157906532,0.15778199,164.4518484,2373
22-04-19,1,2898.78,2909.51,2896.35,2907.97,2997950000,4370657037,7.44E+11,0.342810808,-4544712000,1.14E-08,8571583.755,5716.109842,20.55400442,2943.64783,2799.95117,2871.7995,2897.218667,2911.576667,2882.860667,2907.97,2798.36,28.44505571,29.16613061,-0.721074901,2891.965365,2863.520309,0.147211267,23.80728911,76.46629495,7.5905,31.82906907,30.64398633,1.185082736,2873.5875,2799.915,2761.645,2632.6,100,24,76,67.73337137,22.51616388,61.76780536,83.07172996,82.20211125,-16.92827004,2887.989832,0.101203774,0.101152598,164.7194837,2374
23-04-19,2,2909.99,2936.31,2908.53,2933.68,3635030000,5243057909,7.47E+11,0.382182099,3672357000,1.99E-08,35172135.33,5716.109842,21.11014696,2946.875344,2810.255656,2878.5655,2900.752667,2916.371667,2885.133667,2933.68,2805.37,29.66567774,29.26604004,0.399637702,2898.383001,2868.717323,0.147716353,23.99146859,122.85899,14.1745,32.43138968,31.11269847,1.318691211,2884.1925,2809.07,2766.39,2637.345,100,20,80,73.02803137,23.1719207,66.8012888,96.30306438,86.89265044,-3.69693562,2892.62046,0.884121913,0.88023644,167.0599266,2375
24-04-19,2,2934,2936.83,2926.05,2927.25,3448960000,265653295.1,7.44E+11,0.334767446,8695472800,1.81E-08,24578713.07,5703.58135,20.37227932,2949.574688,2818.435312,2884.005,2905.81,2921.152,2890.468,2933.68,2805.37,29.77100066,29.36703216,0.403968502,2902.824078,2873.053077,0.148185494,23.99131178,126.4827446,11.765,33.17008039,31.52115699,1.648923395,2885.1675,2809.33,2768.73,2639.685,96,16,80,69.93712506,23.6282876,61.83132726,86.25340795,88.5427341,-13.74659205,2899.305843,-0.219178643,-0.21941919,166.4745883,2376
25-04-19,1,2928.99,2933.1,2912.84,2926.17,3425280000,-1599079189,7.41E+11,0.35426249,1575222500,1.49E-08,-8823130.366,5701.477031,20.36425937,2947.249392,2832.840608,2890.045,2909.645333,2925.955333,2893.335333,2933.68,2815.44,29.42809412,29.37924455,0.048849564,2906.415758,2876.987664,0.148237059,23.95060143,108.916294,-11.845,33.63131109,31.94810691,1.683204173,2887.645,2820.31,2782.725,2648.19,92,12,80,69.40576457,24.02153512,61.45260071,83.21259843,88.58969025,-16.78740157,2903.427752,-0.036894696,-0.036901504,166.3762733,2377
26-04-19,1,2925.81,2939.88,2917.56,2939.88,3248500000,4330523297,7.44E+11,0.37456688,-2531809800,1.45E-08,13956467.82,5728.190192,20.50395513,2946.277134,2846.256866,2896.267,2914.098333,2931.497333,2896.699333,2939.88,2834.4,29.91774746,29.48694513,0.430802325,2911.564103,2881.646356,0.148652235,23.8258002,127.9644189,-8.057,34.45329226,32.36203179,2.091260468,2889.17,2831.075,2787.345,2663.375,100,8,92,72.28450497,24.57360903,67.01820548,100,89.82200212,0,2910.373503,0.468530537,0.467436349,167.6243275,2378
29-04-19,1,2940.58,2949.52,2939.35,2943.03,3118780000,2386772193,7.47E+11,0.319096454,-5167590000,1.80E-08,18561900.87,5734.327789,19.76581548,2947.029055,2856.367945,2901.6985,2917.951,2935.15,2900.752,2943.03,2867.19,30.21171806,29.63189972,0.579818337,2916.40501,2886.193292,0.149207958,23.53624574,157.6396489,-13.3785,34.33442216,32.7258063,1.608615866,2893.99,2835.895,2797.625,2692.435,100,4,96,72.91509628,25.12339753,69.5955418,91.48182176,91.56480673,-8.518178239,2915.143339,0.10714723,0.107089869,167.9110796,2379
30-04-19,2,2937.14,2948.22,2924.11,2945.83,3919330000,2280563727,7.51E+11,0.322923045,3991438500,1.71E-08,7070538.633,5734.327789,20.07611437,2951.937814,2859.323186,2905.6305,2921.501,2939.799,2903.203,2945.83,2867.24,30.32110564,29.7697409,0.551364736,2920.931932,2890.610826,0.149723981,23.42094271,130.9763818,1.7795,34.08426292,33.049535,1.034727924,2893.99,2835.895,2807.405,2703.935,100,8,92,73.49243064,25.66745233,73.07459152,94.75777809,95.41319995,-5.242221907,2920.514947,0.095140043,0.095094813,168.1659703,2380
01-05-19,2,2952.33,2954.13,2923.36,2923.73,3645850000,-415877964.9,7.47E+11,0.2577173,-10172451000,1.76E-08,-23622788.9,5691.308116,20.83996335,2951.850949,2865.059051,2908.455,2924.080667,2943.920667,2904.240667,2945.83,2873.4,28.29830553,29.47545383,-1.177148296,2921.362404,2893.064098,0.148376347,23.4659701,98.16519285,-2.875,33.54611669,33.25664005,0.289476641,2896.97,2838.2,2806.9775,2711.165,96,4,92,62.21930845,25.63353151,60.17928179,57.85971722,81.36643902,-42.14028278,2920.615855,-0.750213013,-0.753041265,166.1541543,2381
02-05-19,1,2922.16,2931.68,2900.5,2917.52,3778890000,-3211549057,7.43E+11,0.271619643,3975856400,3.29E-09,-35378000.24,5691.308116,21.57853739,2951.088798,2870.233202,2910.661,2925.274,2945.977,2904.571,2945.83,2878.2,25.89561821,28.7594867,-2.863868497,2920.771265,2894.875647,0.145123928,23.53377348,28.41150357,-3.601,32.65264932,33.34806595,-0.695416632,2898.0825,2838.2,2806.9775,2711.165,92,4,88,59.45933041,25.4513034,56.8278337,41.16985377,64.59578303,-58.83014623,2920.51512,-0.212399914,-0.212625802,165.5888431,2382
03-05-19,2,2929.21,2947.85,2929.21,2945.64,3338120000,2893190528,7.47E+11,0.275343643,-6742364300,8.29E-09,24147519.53,5746.162781,22.20364187,2954.466058,2873.480942,2913.9735,2929.186333,2950.103333,2908.269333,2945.83,2878.2,25.961255,28.19984036,-2.238585367,2924.597224,2898.635969,0.142373582,23.60706872,108.2636589,-13.5235,32.48054199,33.42045183,-0.939909844,2901.8825,2838.2,2806.9775,2715.36,88,4,84,66.66929793,25.69495708,63.09117926,86.35706251,61.7955445,-13.64293749,2922.518301,0.963832296,0.959217064,168.1486741,2383
06-05-19,2,2908.89,2937.32,2898.21,2932.47,3181520000,4939014555,7.44E+11,0.268532975,-8930681500,-9.51E-09,17949255.67,5720.471603,24.00552459,2955.98642,2875.93358,2915.96,2930.992,2954.504,2907.48,2945.83,2878.2,24.66622678,27.49311765,-2.826890865,2925.80842,2901.142194,0.138895086,23.86273278,33.7991841,-10.93,31.69654718,33.33880267,-1.642255486,2906.425,2838.2,2806.9775,2715.36,84,4,80,61.18127339,25.59003527,64.63731229,65.19363651,64.24018426,-34.80636349,2922.858772,-0.447101479,-0.448103967,166.9497774,2384
07-05-19,2,2913.03,2913.03,2862.6,2884.05,3767100000,1829956605,7.40E+11,0.213438673,-26420878200,-3.99E-08,-76425764.67,5720.471603,27.28155855,2956.881387,2873.866613,2915.374,2927.030667,2952.807667,2901.253667,2945.83,2878.2,19.50794283,25.89608268,-6.388139851,2919.384048,2899.876105,0.131510555,24.26225821,-106.5541282,-7.404,28.95214545,32.87014323,-3.917997774,2904.8725,2838.2,2806.9775,2722.705,80,4,76,46.14243308,24.29934966,55.34048181,23.43493936,58.32854613,-76.56506064,2920.022315,-1.651167787,-1.664951501,162.5419887,2385
08-05-19,2,2879.61,2897.96,2873.28,2879.42,3485790000,-2313857232,7.36E+11,0.198682327,-16141523500,-4.02E-08,-67797163.86,5711.288064,27.09573294,2956.726706,2874.143294,2915.435,2922.381667,2949.548667,2895.214667,2945.83,2879.42,14.87489481,23.69184511,-8.816950302,2913.235733,2898.360838,0.121269947,24.59782089,-120.5105695,18.245,26.31875555,32.05763706,-5.73888151,2907.4025,2838.2,2811.5225,2737.88,76,4,72,45.00328306,23.03209596,53.91899488,18.37648858,35.66835482,-81.62351142,2917.162986,-0.160538132,-0.160667133,162.1205087,2386
09-05-19,1,2859.84,2875.97,2836.4,2870.72,3638820000,921880503.2,7.33E+11,0.20397871,1709972400,-6.09E-08,-16590505.07,5711.288064,28.23318058,2958.759959,2870.361041,2914.5605,2916.081,2945.179,2886.983,2945.83,2870.72,10.38148231,21.02977255,-10.64829024,2906.694851,2896.313369,0.108741618,24.9419011,-190.610415,12.6895,23.33200933,30.82193896,-7.489929622,2895.265,2838.2,2813.2725,2739.63,72,100,-28,42.86199189,21.68465686,55.01140951,29.15144823,23.65429206,-70.84855177,2913.374162,-0.302144182,-0.302601559,161.3285268,2387
